make,year,engine_cc,mileage_km,doors,fuel_type,transmission,body_type,state,price,senatran_state,senatran_log_total_fleet,senatran_car_share,senatran_moto_share,senatran_heavy_share,senatran_implement_share
ford,2021,3000,74740,4,flex,manual,hatch,pe,108434.75,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
chevrolet,2016,1400,144982,4,flex,automatico,hatch,sp,48097.31,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
chevrolet,2018,3000,111215,2,gasolina,automatico,hatch,rs,88218.74,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
hyundai,2017,1600,80386,4,diesel,manual,sedan,pe,73538.4,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
hyundai,2021,1000,40806,4,gasolina,manual,suv,sp,84130.82,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
hyundai,2011,1400,170627,4,flex,manual,hatch,pr,26743.66,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
ford,2010,1600,192391,4,gasolina,automatico,hatch,rs,21607.42,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
bmw,2025,1000,19764,4,flex,automatico,suv,ba,158774.73,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
honda,2016,1600,109113,4,flex,manual,suv,ba,65785.7,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
ford,2016,1600,122801,4,flex,automatico,sedan,pe,64776.42,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
toyota,2023,1000,24669,4,diesel,automatico,suv,mg,102776.17,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
chevrolet,2017,1600,98827,4,flex,automatico,sedan,pe,79023.97,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
hyundai,2014,1600,122900,4,flex,manual,hatch,mg,58677.35,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
volkswagen,2012,1400,154151,4,flex,automatico,sedan,pr,45446.15,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
toyota,2021,1000,39724,2,diesel,manual,sedan,ba,96400.41,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
hyundai,2017,1000,93361,4,gasolina,manual,picape,rs,54884.09,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
bmw,2015,1400,147804,4,flex,automatico,hatch,ba,86032.47,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
toyota,2020,2000,57759,4,flex,manual,sedan,mg,84391.44,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
ford,2012,1000,207485,4,flex,manual,sedan,pe,22086.05,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
honda,2010,1600,199399,4,gasolina,manual,sedan,pr,20168.17,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
chevrolet,2012,1000,170772,4,flex,manual,hatch,ba,24624.44,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
bmw,2014,1400,131124,4,diesel,manual,sedan,pr,84177.69,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
bmw,2024,2000,34504,4,flex,automatico,suv,ba,160986.04,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
volkswagen,2023,1600,27365,2,gasolina,manual,sedan,pe,95966.94,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
toyota,2012,1000,169830,4,flex,manual,sedan,sp,22540.64,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
volkswagen,2010,1400,230401,2,flex,manual,hatch,pe,16340.57,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
honda,2014,1000,142559,4,flex,automatico,hatch,ba,44277.46,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
hyundai,2019,1400,101239,4,flex,automatico,sedan,mg,76123.12,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
honda,2016,1600,109452,4,flex,manual,suv,pe,64874.89,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
hyundai,2024,1000,23475,4,gasolina,automatico,picape,rs,103031.25,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
volkswagen,2023,1000,62562,4,flex,manual,sedan,mg,89607.8,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
chevrolet,2016,1400,110595,4,gasolina,manual,sedan,mg,58853.97,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
honda,2020,2000,99186,2,diesel,manual,suv,mg,81253.0,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
volkswagen,2018,3000,106616,4,flex,manual,sedan,pr,89923.38,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
toyota,2024,1000,15562,4,gasolina,manual,sedan,rj,99821.32,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
volkswagen,2024,1600,33486,4,gasolina,automatico,hatch,rj,122220.2,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
volkswagen,2019,1400,98588,4,flex,manual,suv,sp,71883.07,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
ford,2019,1400,93327,4,diesel,automatico,sedan,mg,84657.3,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
honda,2021,1600,36446,2,flex,manual,suv,rj,96963.22,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
chevrolet,2022,2000,37092,4,flex,manual,suv,sp,99298.5,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
chevrolet,2012,3000,164287,4,gasolina,automatico,hatch,pr,48089.52,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
ford,2024,1600,22883,4,flex,automatico,suv,mg,118571.33,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
hyundai,2025,1400,21310,4,flex,manual,suv,rs,111464.94,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
bmw,2016,1600,122665,4,flex,automatico,sedan,pr,103579.38,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
hyundai,2010,1000,171969,4,diesel,manual,hatch,sp,15072.01,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
chevrolet,2013,1600,161702,4,eletrico,manual,hatch,pr,36292.56,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
volkswagen,2022,1400,57158,4,flex,manual,sedan,rs,102268.67,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
ford,2025,1600,20396,4,gasolina,manual,sedan,pr,106278.83,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
toyota,2013,1000,172211,4,eletrico,manual,sedan,sp,33338.1,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
honda,2023,1000,48508,4,flex,manual,hatch,rs,90350.79,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
honda,2014,2000,150887,4,flex,automatico,suv,rs,55688.06,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
honda,2016,1000,118947,4,gasolina,manual,hatch,pr,49572.44,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
volkswagen,2016,1400,95085,4,diesel,automatico,hatch,rs,63520.08,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
toyota,2022,1000,54444,4,diesel,manual,sedan,pe,90689.52,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
ford,2024,1000,27115,4,flex,automatico,sedan,pr,115885.97,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
ford,2020,1000,76073,4,flex,automatico,hatch,mg,85939.12,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
honda,2022,1000,28848,4,flex,manual,hatch,rs,92189.71,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
toyota,2013,2000,139784,2,flex,manual,hatch,pr,41600.2,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
toyota,2022,1000,63797,4,flex,automatico,suv,mg,97014.58,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
toyota,2025,3000,11406,4,gasolina,automatico,suv,rs,150570.85,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
chevrolet,2016,1600,130222,4,flex,manual,sedan,mg,54763.23,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
chevrolet,2020,1400,72424,4,diesel,manual,suv,ba,79056.48,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
honda,2012,1600,168446,4,flex,automatico,suv,rs,38127.65,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
toyota,2015,1400,146074,2,flex,manual,hatch,ba,44941.83,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
bmw,2021,1600,52259,4,flex,automatico,picape,sp,120134.65,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
toyota,2011,1000,181441,4,flex,manual,suv,sp,21309.03,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
ford,2019,1400,77065,4,flex,manual,hatch,pr,71512.49,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
ford,2022,2000,41482,4,hibrido,automatico,hatch,rj,101726.38,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
honda,2023,2000,31362,4,diesel,automatico,hatch,ba,119561.65,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
bmw,2018,2000,99332,2,flex,manual,hatch,ba,104690.11,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
toyota,2014,1400,136818,4,flex,automatico,suv,sp,50583.95,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
hyundai,2015,1600,150836,4,eletrico,automatico,sedan,ba,64406.81,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
bmw,2021,1400,46580,4,flex,automatico,suv,rj,125266.92,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
honda,2021,1400,57196,4,flex,manual,suv,mg,80057.61,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
ford,2021,1000,53404,4,flex,automatico,suv,mg,92835.93,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
hyundai,2021,1600,81704,4,eletrico,automatico,suv,rj,100191.84,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
ford,2013,1000,158948,4,flex,automatico,hatch,ba,31786.09,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
chevrolet,2023,1400,51477,2,flex,automatico,sedan,ba,107616.9,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
honda,2023,2000,13716,2,eletrico,manual,suv,ba,113347.6,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
honda,2020,1000,76005,4,flex,automatico,hatch,pe,73303.45,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
toyota,2025,1000,25344,4,flex,automatico,hatch,pr,117690.91,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
toyota,2019,1000,85234,4,flex,manual,suv,rs,74097.93,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
chevrolet,2016,2000,135982,4,diesel,automatico,suv,rj,67043.77,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
hyundai,2021,1400,52240,4,flex,manual,hatch,rj,94725.73,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
volkswagen,2018,1400,117140,2,hibrido,automatico,suv,pe,78911.28,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
bmw,2016,2000,154483,2,gasolina,manual,suv,rj,93343.14,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
volkswagen,2023,2000,30557,2,flex,automatico,sedan,rj,113659.22,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
volkswagen,2010,1400,185317,4,hibrido,automatico,hatch,pe,22138.31,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
honda,2010,1600,213800,4,flex,automatico,picape,rj,24942.18,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
bmw,2018,1600,119693,4,flex,automatico,sedan,ba,113094.84,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
honda,2020,1600,64157,2,flex,automatico,hatch,pe,90955.57,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
bmw,2023,1000,29697,4,flex,manual,sedan,pr,120057.94,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
ford,2018,2000,91773,4,flex,automatico,suv,sp,90577.62,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
honda,2013,1400,135833,4,flex,automatico,hatch,ba,48876.17,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
honda,2022,1000,34220,2,flex,automatico,hatch,ba,96968.88,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
honda,2018,1400,80937,4,diesel,manual,hatch,rs,74945.24,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
hyundai,2012,1000,156483,4,flex,automatico,picape,pe,43150.74,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
chevrolet,2016,1000,119479,4,hibrido,automatico,hatch,sp,45068.59,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
honda,2015,1600,135513,4,flex,automatico,sedan,rj,61544.37,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
toyota,2017,1000,131257,4,flex,manual,picape,sp,46678.2,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
toyota,2020,1400,57024,4,flex,manual,hatch,pr,85741.95,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
bmw,2018,1400,110764,4,flex,automatico,picape,mg,109825.04,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
ford,2023,1000,32790,4,flex,manual,picape,ba,98760.13,BAHIA,15.591511850070152,0.53541207861378,0.3887371742634127,0.047306800609733,0.0277161710483118
chevrolet,2014,3000,143258,4,gasolina,automatico,suv,pe,68015.06,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
hyundai,2010,1000,202122,4,eletrico,manual,hatch,pe,12000.0,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
bmw,2012,1400,151159,4,hibrido,automatico,suv,sp,73874.31,SAO PAULO,17.398288888904997,0.7206236606229607,0.2142894571361402,0.0369729844709751,0.0255518898477809
toyota,2019,1400,89736,4,flex,manual,suv,rs,75873.84,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
chevrolet,2021,1000,62496,2,diesel,automatico,picape,pr,95202.56,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
chevrolet,2017,1000,115386,2,flex,automatico,hatch,mg,58332.94,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
ford,2024,1600,28337,4,flex,manual,suv,pr,113084.75,PARANA,16.11363702604623,0.6878568374986641,0.2132135444163996,0.0541855607225424,0.0399122616697162
chevrolet,2020,3000,108829,4,diesel,manual,sedan,pe,91436.29,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
honda,2015,1000,122433,4,gasolina,manual,hatch,rj,47947.3,RIO DE JANEIRO,15.949582320295224,0.7227882785101878,0.2232989186312217,0.0346003212848934,0.0182687139928885
chevrolet,2025,1600,4035,4,flex,automatico,sedan,mg,121545.28,MINAS GERAIS,16.5124988005842,0.660705397457793,0.2616035177388799,0.0463363492673804,0.0296624519446734
ford,2025,1600,2652,4,flex,automatico,suv,pe,125213.05,PERNAMBUCO,15.214205710451596,0.495996084852235,0.437935055856783,0.0417275836431961,0.023294832898797
bmw,2017,2000,99667,2,flex,automatico,sedan,rs,118009.34,RIO GRANDE DO SUL,15.972385020168389,0.7257147292880431,0.1758335794556203,0.0510426966349328,0.0427296054859298
